from_totally_fake_account,Alcohol,Bar/Pub,Books,Children,Clothing,Coffee Shop,Eating Out,Electronics,Entertainment,Exercise,High Street,Home,Pet,Supermarket,total_spending
94941.0,116.97999999999999,5069.73,385.0,0.0,1864.0,654.71,1641.93,0.0,365.88,45.0,513.0,1160.0,60.0,6005.94,17882.17
94948.0,9.0,4090.41,30.0,71.0,306.0,631.62,1651.1,0.0,370.88,68.0,60.46,414.0,0.0,3736.12,11438.59
94958.0,59.98,4156.41,382.0,1092.0,267.0,2207.14,1796.96,0.0,373.88,785.0,0.0,198.0,20.0,954.55,12292.919999999996
94959.0,19.99,4124.33,12.0,0.0,2175.0,54.35,1980.45,0.0,954.88,0.0,580.28,1102.0,0.0,5620.99,16624.27
94965.0,9.0,4217.39,22.0,31.0,1491.0,802.26,2051.21,0.0,659.0,0.0,47.27,1097.0,0.0,2139.71,12566.84
94975.0,79.98,4587.87,67.0,97.0,1589.0,423.69,2557.2,0.0,828.88,80.0,0.0,1066.0,60.0,955.27,12391.889999999998
94981.0,17.98,4713.38,7.0,125.0,2096.0,590.41,1530.43,0.0,344.88,52.0,334.0,1494.0,0.0,5278.14,16583.219999999998
94991.0,99.97999999999999,3699.0,0.0,0.0,316.0,654.6,2150.38,0.0,105.0,0.0,104.81,302.0,0.0,599.84,8031.610000000001
95000.0,41.989999999999995,3947.0,5.0,123.0,210.0,2087.66,1403.43,0.0,449.0,829.0,2516.71,0.0,0.0,1086.32,12699.11
95001.0,28.979999999999997,4206.74,314.0,55.0,190.0,564.15,1198.27,284.0,380.88,0.0,44.0,138.0,0.0,5931.96,13335.98
95009.0,12.0,3034.98,0.0,0.0,2186.0,614.99,2514.48,0.0,659.0,0.0,41.0,1310.0,0.0,1402.31,11774.759999999998
95011.0,49.99,5028.01,0.0,2197.0,335.0,607.7,1848.1100000000001,0.0,436.88,82.0,29.0,120.0,15.0,4003.61,14752.300000000001
95032.0,0.0,3195.05,32.0,24.0,2674.0,571.0,1657.23,0.0,332.88,1596.0,2174.48,1368.0,0.0,1298.05,14922.689999999999
95039.0,24.0,4066.88,331.0,134.0,131.0,592.38,1570.57,0.0,1017.88,0.0,2053.6,73.0,0.0,1170.58,11164.89
95044.0,0.0,3622.88,443.0,82.0,2181.0,345.08,2637.93,0.0,650.88,0.0,2436.82,1573.0,5.0,1049.67,15027.259999999998
95048.0,29.99,3199.52,0.0,0.0,1777.0,2252.23,2517.11,0.0,393.88,0.0,2521.33,1124.0,0.0,1034.36,14849.42
95059.0,140.97,4447.58,29.0,1144.0,131.0,89.47,1552.96,0.0,66.0,165.0,2325.83,116.0,0.0,1092.96,11300.77
95067.0,84.99,4529.37,413.0,1472.0,0.0,576.35,1603.16,0.0,73.0,0.0,67.0,11.0,2.0,1312.45,10144.320000000002
95069.0,99.97999999999999,3681.54,763.0,119.0,319.0,110.89,1761.39,0.0,38.0,98.0,0.0,97.0,0.0,2410.08,9497.880000000001
95092.0,0.0,3737.3,27.0,76.0,109.0,579.21,1460.91,0.0,842.88,0.0,349.0,379.0,2.0,6165.75,13728.05
95108.0,103.97,3775.99,580.0,217.0,126.0,42.3,2532.59,0.0,105.0,0.0,0.0,72.0,52.0,3830.84,11437.689999999999
95109.0,74.99,3798.34,8.0,52.0,0.0,615.29,1266.79,1130.0,377.0,82.0,1944.67,317.0,0.0,1170.34,10836.42
95132.0,83.97,4101.28,611.0,0.0,0.0,2011.75,1583.21,0.0,632.88,113.0,492.37,408.0,0.0,5876.44,15913.899999999998
95139.0,74.99,2902.49,701.0,154.0,1885.0,2053.89,2386.87,1315.0,71.0,117.0,55.91,943.0,52.0,1532.49,14244.639999999998
95149.0,8.99,4096.63,641.0,2056.0,121.0,76.65,1619.18,0.0,512.88,0.0,3187.51,563.0,0.0,1143.79,14026.629999999997
95152.0,49.99,3947.62,0.0,1603.0,0.0,777.91,2819.64,0.0,0.0,0.0,13.0,94.0,0.0,4572.73,13877.89
95160.0,24.99,7676.7,291.0,152.0,462.0,82.06,1314.88,0.0,164.0,789.0,549.45,0.0,20.0,3415.74,14941.819999999998
95185.0,84.97,4273.07,35.0,15.0,0.0,277.78000000000003,2437.56,0.0,1427.88,0.0,66.37,0.0,0.0,4200.25,12817.88
95213.0,0.0,3479.3,5.0,0.0,1683.0,554.4,1536.71,0.0,15.0,1174.0,13.0,1369.0,147.0,1993.85,11970.26
95222.0,69.97,3311.01,15.0,41.0,0.0,562.86,1693.53,159.0,100.0,0.0,65.0,32.0,0.0,2281.2599999999998,8330.63
95241.0,29.99,3311.5,12.0,22.0,48.0,600.74,1590.4,0.0,6.0,108.0,3442.19,0.0,552.0,934.4,10657.22
95243.0,39.989999999999995,4065.7,12.0,86.0,2756.0,773.45,2684.87,0.0,930.88,1036.0,84.55,1642.0,0.0,1962.87,16074.309999999998
95267.0,9.0,3705.9900000000002,2.0,103.0,1025.0,368.81,3134.97,0.0,392.88,0.0,75.45,974.0,0.0,5413.64,15204.740000000002
95294.0,0.0,3971.55,75.0,1382.0,0.0,2039.31,1582.52,0.0,76.0,0.0,51.0,0.0,37.0,4109.12,13323.5
95299.0,99.97,4168.09,889.0,137.0,315.0,670.65,1613.85,0.0,388.88,0.0,2361.8,90.0,319.0,1407.39,12460.629999999997
95314.0,0.0,4029.41,0.0,227.0,180.0,733.4,3230.79,0.0,23.0,0.0,433.18,0.0,0.0,6017.38,14874.16
95330.0,45.98,4543.48,0.0,1763.0,130.0,790.86,2955.82,0.0,118.0,198.0,77.73,486.0,0.0,1078.25,12187.119999999999
95339.0,38.989999999999995,4125.29,0.0,1590.0,1666.0,586.24,1769.9,0.0,228.0,0.0,181.0,849.0,393.0,363.28999999999996,11790.71
95349.0,179.95,3492.47,40.0,64.0,365.0,686.59,1443.0,0.0,309.88,0.0,113.0,183.0,0.0,5952.12,12829.01
95351.0,57.98,4506.2,0.0,1754.0,1867.0,551.75,1429.26,0.0,420.88,94.0,29.0,1736.0,0.0,5732.72,18178.79
95398.0,83.98,3849.14,12.0,1825.0,0.0,592.29,1760.77,0.0,101.0,0.0,530.0,0.0,0.0,3529.2799999999997,12283.46
95414.0,22.0,5173.9,10.0,1642.0,62.0,683.97,1858.19,0.0,454.88,641.0,2138.14,237.0,22.0,1287.75,14232.829999999998
95418.0,24.99,3891.77,561.0,1466.0,2472.0,493.4,1982.03,357.0,976.88,94.0,18.64,1538.0,0.0,1153.0,15028.71
95429.0,21.0,5060.28,55.0,291.0,2601.0,130.34,1586.51,0.0,203.0,0.0,2843.27,1330.0,5.0,1145.25,15271.65
95445.0,174.95,4881.22,10.0,253.0,1966.0,1961.93,1696.09,0.0,435.88,0.0,2449.32,1458.0,0.0,1264.59,16550.98
95452.0,61.99,4406.64,296.0,0.0,2094.0,676.15,1534.08,0.0,406.88,93.0,363.64,1317.0,0.0,353.59000000000003,11602.97
95463.0,33.989999999999995,2977.87,0.0,25.0,0.0,2055.4,2009.52,1191.0,406.0,0.0,12.0,44.0,0.0,2932.56,11687.34
95467.0,0.0,3491.38,0.0,57.0,108.0,555.9,1483.18,0.0,337.88,0.0,55.0,227.0,0.0,6050.42,12365.76
95478.0,28.979999999999997,4522.11,50.0,1416.0,2115.0,534.29,1464.35,875.0,454.88,0.0,430.09,1437.0,75.0,3746.28,17148.98
95497.0,99.97999999999999,4330.26,35.0,198.0,2862.0,641.1,1735.67,0.0,381.88,659.0,6.0,2029.0,0.0,1356.1200000000001,14334.01
95503.0,38.989999999999995,4682.91,521.0,1665.0,45.0,638.42,1130.46,435.0,435.88,0.0,26.73,18.0,30.0,3921.29,13588.679999999997
95504.0,12.0,4227.49,289.0,0.0,404.0,587.58,2590.48,0.0,346.88,0.0,42.27,100.0,0.0,2932.29,11531.989999999998
95505.0,19.0,4354.96,500.0,250.0,663.0,663.7,1860.85,0.0,47.0,0.0,65.0,656.0,20.0,4154.08,13253.59
95511.0,113.97999999999999,4214.85,22.0,108.0,350.0,751.76,2993.3,0.0,279.0,0.0,3044.7599999999998,109.0,0.0,964.84,12951.49
95518.0,74.99,4449.04,5.0,0.0,2436.0,651.0600000000001,1869.3799999999999,586.0,433.88,0.0,2467.71,1380.0,0.0,1040.32,15393.379999999997
95543.0,39.989999999999995,4258.92,40.0,0.0,217.0,226.35,2589.91,0.0,436.88,1156.0,556.0,118.0,0.0,5161.53,14800.579999999998
95556.0,164.97,2915.99,0.0,82.0,279.0,629.18,1884.73,0.0,83.0,0.0,2806.16,251.0,0.0,1173.96,10269.989999999998
95559.0,79.98,4075.71,0.0,0.0,1882.0,2176.19,1408.18,427.0,16.0,0.0,42.64,976.0,0.0,5848.99,16932.69
95578.0,34.989999999999995,4122.27,0.0,1190.0,2382.0,517.15,1452.25,0.0,67.0,76.0,2570.97,897.0,463.0,1066.73,14839.359999999999
95627.0,149.98,3143.07,8.0,0.0,0.0,2137.88,1586.81,0.0,409.0,0.0,116.91,38.0,30.0,3907.58,11527.23
95633.0,109.97,4166.44,33.0,2281.0,138.0,2294.77,2672.83,0.0,51.0,0.0,0.0,0.0,0.0,3764.16,15511.17
95681.0,53.989999999999995,4863.83,429.0,123.0,124.0,140.64,1700.93,0.0,53.0,0.0,61.36,0.0,292.0,1411.36,9253.11
95690.0,39.989999999999995,3806.34,0.0,188.0,711.0,525.95,1753.24,0.0,69.0,53.0,21.0,0.0,0.0,3819.63,10987.15
95710.0,74.99,3657.64,0.0,1737.0,2842.0,78.58,1425.27,0.0,10.0,0.0,607.36,1196.0,0.0,3904.11,15532.95
95712.0,44.98,4256.86,45.0,0.0,37.0,608.27,1551.54,176.0,499.0,0.0,94.0,0.0,486.0,1512.22,9310.869999999999
95714.0,21.0,4823.44,315.0,274.0,1911.0,155.55,1796.51,0.0,308.0,0.0,0.0,1146.0,0.0,3268.23,14018.73
95719.0,34.989999999999995,3925.62,32.0,0.0,2265.0,1969.35,1755.42,0.0,0.0,139.0,92.0,1286.0,60.0,1650.91,13210.289999999999
95744.0,33.989999999999995,4926.26,515.0,148.0,2820.0,694.9,1367.48,0.0,52.0,0.0,60.55,1409.0,2.0,4321.57,16350.749999999998
95749.0,179.95,3780.98,536.0,1633.0,1667.0,82.41,2333.38,65.0,257.88,73.0,110.72999999999999,636.0,0.0,1203.25,12558.58
95754.0,19.0,4458.24,15.0,1573.0,2700.0,2348.79,2481.65,0.0,47.0,201.0,585.64,1529.0,15.0,3968.7,19942.019999999997
95757.0,8.99,2848.83,15.0,136.0,2078.0,144.53,1358.79,0.0,421.0,0.0,19.0,774.0,0.0,5598.35,13402.49
95763.0,104.97999999999999,3524.01,15.0,59.0,110.0,543.57,1310.35,0.0,395.88,0.0,14.0,330.0,0.0,3715.97,10122.76
95765.0,0.0,2937.56,0.0,0.0,184.0,568.86,1448.28,0.0,6.0,0.0,2724.26,381.0,0.0,948.0699999999999,9198.029999999999
95783.0,134.97,4495.35,0.0,0.0,720.0,589.0,1625.91,0.0,508.0,0.0,484.82,419.0,0.0,3660.23,12637.28
95785.0,20.990000000000002,3917.57,542.0,138.0,2321.0,547.45,1618.89,0.0,53.0,0.0,0.0,576.0,0.0,5710.28,15445.18
95802.0,0.0,4066.48,40.0,1626.0,523.0,607.49,1748.35,0.0,759.88,1079.0,0.0,124.0,326.0,2287.12,13187.32
95828.0,0.0,4810.76,0.0,149.0,141.0,622.24,2015.11,0.0,353.88,86.0,78.27,0.0,82.0,3318.93,11657.19
95843.0,59.99,3451.27,10.0,1503.0,0.0,1960.05,1619.69,0.0,39.0,52.0,555.45,0.0,20.0,4830.96,14101.41
95862.0,80.99000000000001,4367.68,966.0,1976.0,98.0,257.31,2540.94,0.0,830.88,113.0,74.55,63.0,200.0,1357.85,12926.199999999999
95870.0,84.99,2967.5,0.0,1238.0,160.0,2014.74,2140.53,0.0,75.0,0.0,288.0,0.0,0.0,1831.24,10800.0
95876.0,10.0,3646.87,0.0,0.0,0.0,532.37,1492.55,0.0,744.0,294.0,0.0,0.0,20.0,2607.75,9347.54
95880.0,74.99,3938.61,0.0,1624.0,100.0,704.43,1948.32,0.0,71.0,0.0,0.0,0.0,0.0,699.6,9160.95
95882.0,19.0,4229.61,15.0,31.0,0.0,2116.72,1592.66,1540.0,935.88,0.0,7.0,135.0,122.0,3262.93,14006.8
95906.0,58.97,3477.59,0.0,0.0,148.0,2091.95,1909.9,138.0,130.0,0.0,507.45,588.0,0.0,1156.76,10206.62
95924.0,158.96,4441.39,607.0,1712.0,2234.0,160.19,1451.92,184.0,469.0,0.0,56.55,730.0,0.0,3137.01,15342.02
95936.0,84.99,6562.76,60.0,1875.0,522.0,756.69,1806.2,0.0,563.88,0.0,207.91,419.0,85.0,5653.92,18597.35
95949.0,10.0,5373.12,20.0,90.0,2638.0,727.23,1507.35,0.0,859.88,0.0,2370.82,312.0,478.0,1031.49,15417.89
95957.0,96.99,3344.93,0.0,0.0,0.0,2190.85,1846.7,0.0,710.0,0.0,149.63,530.0,0.0,5352.54,14221.64
95970.0,12.0,3902.5,20.0,65.0,171.0,2118.57,2429.56,0.0,36.0,0.0,434.55,54.0,255.0,5473.76,14971.939999999999
95988.0,129.96,5847.52,483.0,62.0,189.0,641.17,1898.21,0.0,49.0,0.0,2814.55,38.0,0.0,974.91,13127.32
95994.0,90.97,3945.0,42.0,14.0,1973.0,69.8,1884.2,0.0,415.88,0.0,82.0,659.0,0.0,5607.54,14783.39
96019.0,18.990000000000002,3259.0,8.0,0.0,326.0,232.0,3080.04,0.0,427.88,0.0,38.27,0.0,490.0,878.1800000000001,8758.36
96051.0,28.99,3667.03,0.0,89.0,1281.0,635.96,1923.1299999999999,0.0,528.88,70.0,23.64,513.0,22.0,4997.47,13780.100000000002
96085.0,42.98,4340.55,613.0,74.0,255.0,725.55,2616.64,0.0,409.88,0.0,11.36,221.0,0.0,1382.0,10691.96
96107.0,124.97999999999999,4371.48,383.0,43.0,640.0,2063.06,2156.11,0.0,734.88,0.0,2570.83,197.0,0.0,1038.89,14323.229999999998
96142.0,29.98,3990.45,473.0,0.0,0.0,554.6,1598.92,0.0,79.0,0.0,395.0,0.0,0.0,2935.52,10056.470000000001
96162.0,44.98,4011.4,20.0,0.0,296.0,530.75,2263.13,0.0,394.88,827.0,77.72,86.0,291.0,1475.56,10318.419999999998
96177.0,83.97999999999999,4356.76,35.0,2498.0,432.0,680.35,1312.98,0.0,4.0,0.0,341.0,0.0,0.0,565.04,10309.11
96184.0,0.0,3570.21,15.0,1119.0,2025.0,658.13,1390.99,0.0,447.88,110.0,0.0,1162.0,0.0,6593.2,17091.41
96188.0,64.97,4371.11,316.0,79.0,229.0,739.95,1924.79,237.0,342.88,1160.0,76.0,0.0,5.0,5825.4,15371.099999999999
96218.0,54.98,3671.97,1054.0,40.0,104.0,2023.04,1479.33,0.0,899.88,872.0,2588.78,95.0,0.0,1079.2,13962.18
96219.0,28.979999999999997,4792.93,454.0,124.0,140.0,864.4,1992.16,0.0,100.0,145.0,104.27,129.0,0.0,4088.31,12963.05
96236.0,54.98,3296.83,0.0,111.0,857.0,128.82,1922.5,290.0,139.0,97.0,282.36,1338.0,0.0,4282.19,12799.679999999997
96239.0,86.99,4430.17,20.0,2160.0,2253.0,195.67000000000002,1413.04,282.0,653.88,0.0,150.92000000000002,1200.0,0.0,943.76,13789.429999999998
96262.0,59.98,4639.65,357.0,1949.0,1831.0,567.3,1676.26,126.0,59.0,0.0,0.0,1253.0,0.0,5615.8,18133.989999999998
96268.0,8.99,4041.86,45.0,109.0,214.0,638.39,1501.52,1979.0,710.0,0.0,82.27,0.0,0.0,6182.18,15512.210000000001
96273.0,67.98,4653.75,5.0,111.0,100.0,634.71,1285.33,0.0,10.0,112.0,3124.64,130.0,0.0,1031.09,11265.5
96280.0,50.989999999999995,4364.34,0.0,1785.0,161.0,618.75,1124.25,0.0,54.0,0.0,51.0,0.0,15.0,3632.46,11856.79
96284.0,204.95999999999998,3950.32,10.0,0.0,88.0,151.55,976.95,0.0,330.0,40.0,72.36,0.0,0.0,5847.5199999999995,11671.66
96290.0,134.97,4485.52,344.0,1849.0,2820.0,567.8,1557.02,0.0,499.88,1368.0,465.27,858.0,22.0,5389.34,20360.800000000003
96340.0,79.98,4561.29,0.0,105.0,48.0,687.58,1823.41,0.0,874.88,0.0,44.0,288.0,20.0,1778.15,10310.289999999999
96342.0,31.99,4331.24,1007.0,76.0,0.0,2249.02,2711.2400000000002,38.0,979.88,66.0,15.55,0.0,0.0,943.83,12449.749999999998
96360.0,9.0,4817.41,67.0,0.0,0.0,2462.12,2714.16,1701.0,63.0,0.0,141.0,65.0,0.0,6611.3,18650.989999999998
96382.0,113.97999999999999,3985.54,20.0,35.0,56.0,599.31,1194.78,288.0,493.0,0.0,85.91,0.0,0.0,1417.52,8289.039999999999
96390.0,131.97,3758.28,5.0,1572.0,241.0,521.65,1388.53,1006.0,409.0,1302.0,2260.4,152.0,0.0,1181.08,13928.91
96395.0,74.98,3860.0,671.0,17.0,0.0,664.53,1960.38,262.0,1009.88,0.0,0.0,0.0,0.0,707.66,9227.429999999998
96404.0,116.96,4889.3,15.0,115.0,680.0,2136.48,1819.62,284.0,85.0,46.0,100.91,607.0,60.0,825.55,11780.82
96407.0,12.0,4348.71,17.0,141.0,250.0,562.5,2113.89,44.0,0.0,0.0,58.64,279.0,0.0,1419.4,9246.140000000001
96416.0,20.0,4250.82,0.0,28.0,1616.0,522.81,1781.7,0.0,406.88,0.0,71.36,1108.0,0.0,2441.56,12247.13
96425.0,83.97999999999999,4087.38,549.0,25.0,417.0,2105.75,1377.06,0.0,99.0,930.0,0.0,51.0,15.0,4135.57,13875.74
96430.0,19.99,3874.37,0.0,31.0,0.0,527.05,1599.75,286.0,100.0,0.0,2235.92,0.0,0.0,1268.05,9942.13
96436.0,199.95999999999998,4610.18,7.0,123.0,136.0,2289.72,2590.87,0.0,32.0,0.0,287.09000000000003,0.0,35.0,1439.83,11750.65
96447.0,69.98,4394.18,0.0,177.0,359.0,683.27,1318.18,0.0,503.88,0.0,14.0,0.0,0.0,1136.59,8656.08
96474.0,173.98,4665.92,688.0,2289.0,197.0,192.97,1536.19,292.0,427.88,0.0,106.0,241.0,0.0,5758.15,16568.089999999997
96498.0,49.99,3116.93,5.0,0.0,103.0,2129.79,1804.58,0.0,508.0,0.0,2494.58,184.0,0.0,921.59,11317.46
96502.0,33.989999999999995,4555.18,10.0,90.0,646.0,517.22,1436.59,0.0,148.0,0.0,71.0,155.0,5.0,3299.54,10967.52
96509.0,54.98,3333.45,2.0,2147.0,338.0,2132.47,1282.62,0.0,509.88,0.0,310.0,854.0,0.0,5614.63,16579.03
96514.0,81.98,5156.02,565.0,2372.0,3153.0,621.04,2066.58,248.0,473.0,0.0,33.0,1272.0,0.0,1302.96,17344.58
96517.0,10.0,5082.35,445.0,1699.0,863.0,123.34,1548.27,0.0,69.0,1276.0,2755.44,61.0,0.0,990.58,14922.980000000001
96560.0,33.0,6627.31,15.0,96.0,171.0,571.6,1331.99,1335.0,526.0,0.0,87.45,440.0,30.0,1802.88,13067.230000000003
96564.0,99.98,3575.26,17.0,88.0,32.0,88.63000000000001,1446.45,0.0,381.88,0.0,142.45,42.0,30.0,6330.58,12274.23
96570.0,12.0,3615.5,381.0,27.0,241.0,478.15,1979.14,0.0,825.88,0.0,34.0,0.0,0.0,3320.46,10914.130000000001
96579.0,29.99,4829.64,463.0,2088.0,1852.0,624.31,1771.68,0.0,0.0,0.0,427.18,2068.0,80.0,5965.15,20198.95
96585.0,56.98,4455.66,20.0,0.0,136.0,370.86,2577.76,232.0,328.88,0.0,110.91,0.0,0.0,1408.79,9697.84
96593.0,44.989999999999995,4026.05,484.0,0.0,111.0,100.14,1221.08,209.0,1223.88,0.0,69.55,178.0,0.0,4176.1,11843.79
96595.0,37.97,4398.65,5.0,15.0,0.0,275.18,2610.24,0.0,110.0,0.0,447.0,66.0,0.0,5760.32,13725.36
96602.0,142.95000000000002,4894.66,30.0,107.0,1449.0,1968.8899999999999,1383.59,0.0,1130.88,53.0,38.91,1042.0,20.0,5572.29,17833.170000000002
96618.0,158.96999999999997,3839.44,573.0,1771.0,322.0,530.42,1742.06,0.0,6.0,0.0,2513.29,0.0,354.0,985.79,12795.970000000001
96622.0,37.97,4700.98,15.0,73.0,156.0,619.04,1657.5,0.0,741.88,0.0,2575.95,175.0,15.0,1118.6,11885.92
96627.0,24.99,4506.39,411.0,176.0,297.0,574.98,1535.37,0.0,456.0,0.0,632.0,587.0,0.0,1405.8500000000001,10606.58
96641.0,0.0,3636.99,366.0,0.0,3229.0,653.1,2157.71,0.0,25.0,918.0,60.0,1453.0,0.0,5775.75,18274.55
96643.0,99.97999999999999,3700.36,0.0,1671.0,0.0,594.34,1227.77,0.0,407.88,0.0,0.0,0.0,0.0,926.36,8627.69
96653.0,40.989999999999995,4842.29,40.0,2607.0,217.0,668.46,1631.77,0.0,378.88,0.0,2541.12,730.0,30.0,1342.56,15070.069999999998
96660.0,74.97999999999999,5190.62,514.0,1353.0,266.0,550.33,1555.59,0.0,1140.88,0.0,471.09,133.0,20.0,1443.96,12713.449999999997
96671.0,59.99,3246.73,0.0,1924.0,269.0,456.1,3185.02,0.0,366.0,811.0,60.18,0.0,444.0,5917.75,16739.77
96673.0,129.95999999999998,3848.52,44.0,2067.0,0.0,449.9,1272.51,0.0,59.0,105.0,98.18,0.0,0.0,4746.82,12820.89
96675.0,32.0,4682.5,18.0,146.0,0.0,429.14,3032.73,0.0,818.88,95.0,55.0,143.0,0.0,6169.44,15621.689999999999
96706.0,94.97999999999999,3446.49,10.0,89.0,0.0,396.5,3106.7,0.0,1055.88,0.0,105.0,0.0,0.0,1656.36,9960.91
96722.0,128.97,4448.3,30.0,14.0,1309.0,593.98,1145.35,0.0,4.0,47.0,30.0,1169.0,0.0,6604.86,15524.46
96740.0,0.0,4307.17,0.0,1204.0,0.0,63.35,1414.86,0.0,783.88,0.0,2789.88,167.0,2.0,1279.22,12011.359999999999
96759.0,145.95999999999998,4710.75,404.0,42.0,0.0,2189.23,1578.3,0.0,541.0,0.0,2779.11,44.0,0.0,1137.11,13571.460000000001
96804.0,0.0,3367.92,436.0,214.0,0.0,2329.92,2662.98,0.0,74.0,0.0,370.0,146.0,0.0,4016.71,13617.529999999999
96808.0,134.97,3680.99,12.0,51.0,292.0,2150.62,1951.49,395.0,537.0,81.0,83.64,41.0,15.0,5980.12,15405.829999999998
96825.0,0.0,4117.04,0.0,12.0,165.0,596.5,1975.3999999999999,0.0,57.0,110.0,412.81,747.0,0.0,1165.48,9358.23
96827.0,58.97,3733.05,698.0,100.0,0.0,44.14,1737.64,0.0,922.88,0.0,27.0,94.0,0.0,1604.05,9019.730000000001
96838.0,9.0,3801.73,0.0,0.0,167.0,713.38,1228.31,119.0,87.0,0.0,95.0,0.0,35.0,2834.54,9089.96
96852.0,68.98,4356.15,42.0,108.0,2086.0,2109.85,1498.28,0.0,361.88,991.0,2698.04,1154.0,507.0,986.07,16967.25
96860.0,0.0,3101.91,2.0,0.0,0.0,600.41,1504.88,0.0,0.0,76.0,40.0,57.0,0.0,5448.28,10830.48
96861.0,218.95,4815.41,24.0,0.0,1778.0,2197.68,2672.07,52.0,438.0,0.0,190.72,1295.0,85.0,1122.4099999999999,14889.239999999998
96870.0,29.99,3978.48,10.0,194.0,0.0,1989.15,1559.06,0.0,874.88,0.0,50.0,33.0,216.0,5398.81,14333.369999999999
96873.0,49.98,4321.1,5.0,137.0,113.0,635.42,1388.89,0.0,1048.88,44.0,2425.13,198.0,0.0,1225.92,11592.320000000002
96882.0,41.989999999999995,4149.24,697.0,169.0,0.0,596.4,1502.65,0.0,396.88,0.0,7.0,72.0,0.0,1387.4,9019.56
96883.0,0.0,5774.13,15.0,1772.0,2489.0,586.46,1317.67,0.0,225.0,0.0,25.0,814.0,0.0,1655.4,14673.66
96886.0,0.0,4271.02,5.0,0.0,2184.0,624.48,1388.61,259.0,68.0,0.0,85.0,1347.0,0.0,1044.37,11276.48
96902.0,86.99,4573.34,37.0,1582.0,0.0,580.81,1364.67,0.0,27.0,101.0,78.63,38.0,0.0,1966.13,10435.57
96905.0,29.99,3971.5,499.0,44.0,646.0,646.02,1636.27,1713.0,499.0,36.0,61.18,2450.0,288.0,2934.21,15454.170000000002
96916.0,49.99,3885.24,5.0,1605.0,2821.0,1990.01,1301.97,0.0,1055.88,0.0,177.82,1036.0,344.0,3922.51,18194.42
96921.0,24.0,4272.02,0.0,53.0,195.0,2032.53,1999.6200000000001,0.0,86.0,0.0,523.18,750.0,0.0,6123.96,16059.310000000001
96923.0,8.99,3894.48,658.0,1654.0,0.0,2185.7799999999997,3028.77,0.0,318.88,0.0,113.64,91.0,0.0,897.89,12851.429999999998
96940.0,55.98,4315.59,533.0,1664.0,2298.0,139.68,1448.31,0.0,146.0,154.0,118.82,958.0,0.0,1012.4499999999999,12843.83
96941.0,43.98,3504.73,0.0,1601.0,0.0,554.2,1256.52,0.0,407.88,30.0,2152.78,286.0,22.0,1261.0,11120.09
96952.0,0.0,4068.2,60.0,2238.0,353.0,620.92,1671.32,0.0,56.0,1133.0,19.0,0.0,0.0,1332.95,11552.390000000001
96975.0,134.97,5351.96,707.0,1709.0,698.0,769.24,1806.6200000000001,0.0,834.88,856.0,555.82,313.0,0.0,5716.11,19452.6
97015.0,24.99,3668.35,30.0,0.0,2746.0,326.68,2817.74,0.0,335.88,0.0,104.91,867.0,0.0,3823.98,14745.529999999999
97033.0,34.989999999999995,7582.63,613.0,0.0,1732.0,2237.75,2671.62,0.0,547.88,0.0,376.0,588.0,0.0,1957.05,18340.92
97069.0,54.98,4724.29,418.0,119.0,2154.0,686.99,1360.97,248.0,323.88,0.0,31.0,1145.0,0.0,6173.62,17439.73
97071.0,31.0,3340.28,25.0,111.0,348.0,163.05,1600.87,0.0,652.0,1388.0,25.0,218.0,0.0,3501.2200000000003,11403.420000000002
97094.0,63.98,4650.83,403.0,237.0,195.0,57.68,1744.24,0.0,790.88,0.0,0.0,191.0,703.0,3071.85,12108.460000000001
97097.0,8.99,4000.85,12.0,1695.0,1520.0,566.6,1270.25,0.0,0.0,0.0,2337.06,1208.0,60.0,1224.45,13903.2
97106.0,38.980000000000004,4230.21,927.0,0.0,1501.0,591.97,1533.15,0.0,5.0,0.0,3028.09,1512.0,0.0,942.76,14310.16
97116.0,12.0,4777.03,30.0,90.0,1297.0,2081.39,1558.06,0.0,817.88,0.0,2438.83,1043.0,0.0,963.25,15108.439999999999
97124.0,17.990000000000002,3828.85,396.0,0.0,99.0,633.91,1426.32,0.0,76.0,0.0,106.36,0.0,0.0,6177.39,12761.82
97131.0,70.99000000000001,4631.77,0.0,275.0,2181.0,615.24,1652.15,0.0,361.88,0.0,91.82,611.0,0.0,1735.21,12226.059999999998
97138.0,33.0,3800.11,0.0,128.0,0.0,719.18,1459.78,0.0,185.0,0.0,87.45,0.0,2.0,1463.64,7878.16
97140.0,9.0,3392.5,0.0,79.0,121.0,569.87,1867.97,0.0,18.0,0.0,2132.62,60.0,366.0,1214.68,9830.64
97152.0,12.0,3681.97,25.0,232.0,0.0,655.06,1410.6200000000001,0.0,7.0,0.0,139.73,0.0,0.0,751.08,6914.459999999999
97163.0,0.0,4150.0,52.0,145.0,0.0,631.58,1886.83,156.0,416.88,0.0,29.0,0.0,15.0,3582.97,11065.26
97171.0,8.99,4028.89,20.0,1766.0,351.0,633.62,1789.52,0.0,408.88,0.0,2430.51,247.0,0.0,1327.59,13011.999999999998
97224.0,194.95999999999998,4300.72,586.0,108.0,78.0,151.19,1702.47,0.0,109.0,0.0,33.18,0.0,0.0,4057.35,11320.87
97236.0,229.94,4688.0199999999995,0.0,0.0,322.0,615.98,1525.35,0.0,245.0,0.0,58.0,0.0,0.0,1572.44,9256.73
