Sender_Account_Num,rfm_score,importance_flag
67244,444,High
67252,432,High
67259,424,High
67270,421,Mid
67297,134,Low
67308,412,Mid
67338,411,Mid
67349,113,Low
67370,423,High
67371,443,High
67373,411,Mid
67382,443,High
67410,422,Mid
67414,423,High
67440,442,High
67457,433,High
67467,421,Mid
67475,421,Mid
67486,112,Low
67497,112,Low
67503,411,Mid
67515,433,High
67516,432,High
67532,443,High
67539,442,High
67549,432,High
67559,132,Low
67574,412,Mid
67579,444,High
67584,443,High
67591,441,High
67592,432,High
67599,424,High
67603,443,High
67613,411,Mid
67626,442,High
67627,112,Low
67640,132,Low
67652,413,Mid
67693,114,Low
67695,134,Low
67725,421,Mid
67778,122,Low
67779,444,High
67784,411,Mid
67792,442,High
67795,422,Mid
67796,432,High
67804,411,Mid
67809,414,Mid
67827,433,High
67840,424,High
67853,423,High
67863,131,Low
67873,412,Mid
67891,442,High
67897,412,Mid
67899,422,Mid
67909,411,Mid
67924,411,Mid
67943,444,High
67945,411,Mid
67946,114,Low
67954,443,High
67962,422,Mid
67966,434,High
67968,431,High
67977,413,Mid
67983,121,Low
68018,123,Low
68022,421,Mid
68033,413,Mid
68037,431,High
68039,422,Mid
68042,411,Mid
68061,443,High
68067,422,Mid
68078,442,High
68085,111,Low
68097,421,Mid
68105,111,Low
68108,443,High
68134,414,Mid
68137,413,Mid
68152,432,High
68161,413,Mid
68163,434,High
68198,423,High
68207,132,Low
68212,442,High
68230,124,Low
68236,431,High
68242,442,High
68243,431,High
68275,442,High
68276,113,Low
68290,431,High
68297,442,High
68301,421,Mid
68337,124,Low
68360,423,High
68362,441,High
68374,411,Mid
68376,421,Mid
68378,434,High
68390,431,High
68398,432,High
68414,421,Mid
68429,444,High
68438,122,Low
68445,441,High
68455,414,Mid
68478,431,High
68482,433,High
68493,424,High
68501,444,High
68511,434,High
68513,422,Mid
68514,442,High
68520,442,High
68529,431,High
68562,414,Mid
68563,414,Mid
68580,122,Low
68605,443,High
68609,112,Low
68618,411,Mid
68639,442,High
68650,422,Mid
68656,123,Low
68657,114,Low
68704,113,Low
68705,412,Mid
68711,411,Mid
68716,431,High
68720,433,High
68749,434,High
68755,111,Low
68780,432,High
68828,421,Mid
68829,444,High
68833,443,High
68836,432,High
68848,111,Low
68855,413,Mid
68870,121,Low
68873,414,Mid
68883,411,Mid
68890,114,Low
68926,441,High
68934,122,Low
68957,423,High
68978,411,Mid
68979,433,High
68986,441,High
69030,441,High
69043,442,High
69044,412,Mid
69072,113,Low
69096,423,High
69160,411,Mid
69176,113,Low
69200,111,Low
69228,424,High
69250,421,Mid
69266,443,High
69277,422,Mid
69279,431,High
69286,442,High
69305,423,High
69330,443,High
69340,443,High
69352,443,High
69361,413,Mid
69367,422,Mid
69373,412,Mid
69398,134,Low
69405,411,Mid
69411,424,High
69449,413,Mid
69481,112,Low
69488,432,High
69499,444,High
69512,422,Mid
69523,444,High
69533,443,High
69547,444,High
69549,412,Mid
69562,112,Low
69564,433,High
69617,444,High
69632,431,High
69635,413,Mid
69639,422,Mid
69652,114,Low
69669,432,High
69680,413,Mid
69683,423,High
69698,432,High
69710,432,High
69711,413,Mid
69728,431,High
69744,434,High
69769,414,Mid
69773,114,Low
69775,432,High
69780,433,High
69788,132,Low
69792,421,Mid
69794,411,Mid
69839,421,Mid
69847,432,High
69854,414,Mid
69872,413,Mid
69880,432,High
69891,432,High
69920,411,Mid
69924,434,High
69941,442,High
69959,434,High
70013,424,High
70014,112,Low
70026,422,Mid
70037,433,High
70046,114,Low
70057,431,High
70070,432,High
70075,433,High
70088,122,Low
70146,433,High
70152,443,High
70154,444,High
70158,124,Low
70162,412,Mid
70163,433,High
70164,424,High
70188,411,Mid
70215,412,Mid
70238,433,High
70248,423,High
70276,421,Mid
70290,442,High
70299,432,High
70302,122,Low
70318,442,High
70322,111,Low
70337,432,High
70342,114,Low
70357,112,Low
70361,411,Mid
70391,413,Mid
70417,442,High
70435,432,High
70442,433,High
70452,444,High
70476,444,High
70478,122,Low
70484,414,Mid
70489,133,Low
70494,433,High
70503,411,Mid
70505,442,High
70507,442,High
70539,444,High
70597,431,High
70629,433,High
70632,431,High
70643,124,Low
70683,421,Mid
70709,443,High
70729,111,Low
70759,411,Mid
70772,412,Mid
70814,442,High
70819,442,High
70821,421,Mid
70827,422,Mid
70830,443,High
70835,422,Mid
70850,423,High
70866,411,Mid
70873,411,Mid
70875,444,High
70887,114,Low
70923,124,Low
70939,443,High
70965,442,High
70969,124,Low
70975,441,High
70982,431,High
70985,444,High
70993,434,High
71000,421,Mid
71001,412,Mid
71006,444,High
71007,131,Low
71008,442,High
71011,412,Mid
71015,432,High
71037,433,High
71049,443,High
71056,413,Mid
71104,111,Low
71107,111,Low
71132,112,Low
71150,424,High
71156,442,High
71159,411,Mid
71190,443,High
71199,431,High
71201,434,High
71202,432,High
71204,433,High
71234,432,High
71252,424,High
71257,424,High
71282,422,Mid
71288,422,Mid
71296,433,High
71317,443,High
71327,422,Mid
71412,434,High
71416,411,Mid
71431,414,Mid
71467,433,High
71469,431,High
71493,442,High
71496,431,High
71499,443,High
71520,111,Low
71531,433,High
71540,411,Mid
71541,411,Mid
71546,411,Mid
71556,444,High
71564,424,High
71571,423,High
71607,432,High
71625,434,High
71627,432,High
71631,423,High
71633,442,High
71642,421,Mid
71647,434,High
71651,111,Low
71670,131,Low
71683,421,Mid
71684,424,High
71690,413,Mid
71696,434,High
71699,443,High
71710,114,Low
71712,411,Mid
71729,421,Mid
71740,444,High
71751,122,Low
71752,432,High
71760,443,High
71763,413,Mid
71788,413,Mid
71804,421,Mid
71805,422,Mid
71809,443,High
71812,443,High
71814,413,Mid
71817,443,High
71821,411,Mid
71827,432,High
71837,433,High
71841,442,High
71859,443,High
71899,442,High
71909,421,Mid
71920,122,Low
71928,434,High
71939,433,High
71988,433,High
71991,433,High
72034,124,Low
72043,432,High
72055,411,Mid
72066,443,High
72075,441,High
72112,423,High
72121,434,High
72132,441,High
72137,412,Mid
72151,114,Low
72164,432,High
72166,423,High
72167,122,Low
72174,423,High
72182,444,High
72198,443,High
72206,433,High
72226,442,High
72248,112,Low
72253,113,Low
72256,432,High
72272,422,Mid
72283,444,High
72295,422,Mid
72301,121,Low
72302,114,Low
72306,113,Low
72323,433,High
72327,433,High
72347,442,High
72352,423,High
72370,422,Mid
72374,414,Mid
72378,411,Mid
72438,411,Mid
72470,124,Low
72473,112,Low
72491,412,Mid
72532,413,Mid
72541,124,Low
72568,421,Mid
72576,113,Low
72581,441,High
72587,121,Low
72614,444,High
72646,443,High
72647,442,High
72654,431,High
72657,432,High
72662,431,High
72682,422,Mid
72700,412,Mid
72704,111,Low
72708,411,Mid
72720,424,High
72723,112,Low
72725,412,Mid
72745,433,High
72754,421,Mid
72758,444,High
72765,433,High
72766,443,High
72775,111,Low
72789,123,Low
72818,113,Low
72831,111,Low
72881,111,Low
72888,432,High
72900,411,Mid
72909,413,Mid
72919,123,Low
72920,133,Low
72931,424,High
72945,443,High
72946,413,Mid
72951,414,Mid
72954,112,Low
72960,444,High
72966,124,Low
72984,432,High
72995,444,High
73011,122,Low
73017,433,High
73027,413,Mid
73029,111,Low
73031,411,Mid
73068,441,High
73077,434,High
73092,412,Mid
73141,442,High
73142,111,Low
73146,111,Low
73155,423,High
73171,122,Low
73196,443,High
73205,442,High
73219,442,High
73234,121,Low
73281,111,Low
73285,113,Low
73292,443,High
73293,433,High
73344,432,High
73353,443,High
73362,124,Low
73393,114,Low
73395,443,High
73405,433,High
73409,111,Low
73416,411,Mid
73435,414,Mid
73456,422,Mid
73468,414,Mid
73474,434,High
73478,433,High
73487,424,High
73513,411,Mid
73521,441,High
73526,443,High
73545,121,Low
73562,432,High
73571,421,Mid
73575,444,High
73591,441,High
73599,422,Mid
73608,432,High
73612,444,High
73615,424,High
73639,423,High
73668,413,Mid
73672,424,High
73684,411,Mid
73708,444,High
73735,423,High
73744,433,High
73788,412,Mid
73821,433,High
73837,434,High
73842,444,High
73846,444,High
73848,421,Mid
73858,111,Low
73878,122,Low
73880,422,Mid
73891,442,High
73893,441,High
73895,413,Mid
73907,424,High
73908,414,Mid
73922,431,High
73944,411,Mid
73947,442,High
73951,433,High
73953,421,Mid
73960,421,Mid
73994,443,High
74027,432,High
74045,423,High
74051,112,Low
74054,441,High
74075,113,Low
74077,123,Low
74081,422,Mid
74092,412,Mid
74119,443,High
74123,111,Low
74127,421,Mid
74130,444,High
74134,114,Low
74151,442,High
74155,413,Mid
74169,443,High
74173,421,Mid
74180,421,Mid
74182,133,Low
74218,123,Low
74240,424,High
74265,434,High
74275,411,Mid
74280,424,High
74285,421,Mid
74308,413,Mid
74312,434,High
74313,111,Low
74337,111,Low
74339,413,Mid
74341,442,High
74346,432,High
74349,431,High
74361,444,High
74378,121,Low
74388,412,Mid
74393,411,Mid
74400,113,Low
74408,124,Low
74438,444,High
74446,421,Mid
74448,443,High
74456,443,High
74469,423,High
74483,131,Low
74519,413,Mid
74520,124,Low
74531,423,High
74534,443,High
74536,444,High
74550,444,High
74564,111,Low
74577,424,High
74600,114,Low
74604,443,High
74619,134,Low
74621,411,Mid
74627,434,High
74632,434,High
74646,433,High
74676,443,High
74677,111,Low
74694,433,High
74697,442,High
74700,443,High
74718,442,High
74725,111,Low
74739,132,Low
74767,413,Mid
74797,112,Low
74804,423,High
74831,422,Mid
74841,443,High
74847,423,High
74851,424,High
74863,442,High
74869,432,High
74876,442,High
74881,114,Low
74882,111,Low
74909,431,High
74922,433,High
74973,424,High
75016,123,Low
75031,421,Mid
75041,122,Low
75043,431,High
75049,411,Mid
75079,114,Low
75093,443,High
75108,111,Low
75114,443,High
75147,421,Mid
75163,113,Low
75170,434,High
75181,442,High
75182,433,High
75201,112,Low
75207,423,High
75213,114,Low
75219,421,Mid
75220,443,High
75231,444,High
75239,422,Mid
75250,444,High
75254,444,High
75264,121,Low
75286,423,High
75305,442,High
75319,444,High
75338,444,High
75345,123,Low
75362,413,Mid
75369,421,Mid
75374,444,High
75376,421,Mid
75379,443,High
75381,414,Mid
75396,444,High
75414,441,High
75418,411,Mid
75429,414,Mid
75435,422,Mid
75448,434,High
75477,124,Low
75501,442,High
75508,412,Mid
75537,434,High
75539,422,Mid
75547,433,High
75552,444,High
75566,421,Mid
75588,442,High
75600,432,High
75603,444,High
75608,432,High
75611,111,Low
75621,411,Mid
75633,443,High
75661,441,High
75662,423,High
75665,424,High
75669,424,High
75682,412,Mid
75708,424,High
75715,443,High
75748,443,High
75761,443,High
75771,423,High
75772,111,Low
75816,411,Mid
75823,444,High
75829,414,Mid
75833,113,Low
75836,124,Low
75841,121,Low
75846,424,High
75857,133,Low
75862,443,High
75868,444,High
75881,421,Mid
75893,443,High
75897,432,High
75904,434,High
75908,412,Mid
75924,433,High
75941,431,High
75944,124,Low
75978,411,Mid
76002,431,High
76022,444,High
76037,411,Mid
76040,112,Low
76062,124,Low
76065,414,Mid
76086,423,High
76093,442,High
76098,112,Low
76101,422,Mid
76105,121,Low
76107,431,High
76112,114,Low
76131,422,Mid
76149,413,Mid
76152,124,Low
76235,423,High
76240,431,High
76258,121,Low
76280,441,High
76287,432,High
76295,442,High
76313,111,Low
76328,434,High
76369,444,High
76370,441,High
76393,114,Low
76394,422,Mid
76402,412,Mid
76410,421,Mid
76426,411,Mid
76456,421,Mid
76468,413,Mid
76492,433,High
76498,412,Mid
76511,431,High
76527,442,High
76546,444,High
76564,431,High
76569,434,High
76581,443,High
76584,432,High
76588,432,High
76590,111,Low
76604,443,High
76607,424,High
76635,441,High
76648,112,Low
76654,443,High
76659,121,Low
76665,444,High
76687,444,High
76697,431,High
76710,443,High
76734,424,High
76746,412,Mid
76757,433,High
76758,431,High
76760,434,High
76786,441,High
76804,422,Mid
76808,422,Mid
76811,432,High
76812,434,High
76824,433,High
76839,113,Low
76856,434,High
76872,441,High
76898,414,Mid
76906,434,High
76922,111,Low
76924,442,High
76930,434,High
76933,432,High
76941,442,High
76946,443,High
76947,442,High
76950,441,High
76974,442,High
76993,114,Low
77003,423,High
77038,432,High
77063,123,Low
77064,113,Low
77071,121,Low
77084,411,Mid
77120,444,High
77126,422,Mid
77136,442,High
77159,114,Low
77167,443,High
77171,431,High
77173,442,High
77183,443,High
77195,433,High
77214,443,High
77217,434,High
77222,431,High
77230,421,Mid
77237,422,Mid
77243,434,High
77253,442,High
77273,423,High
77301,123,Low
77357,413,Mid
77363,433,High
77369,433,High
77380,443,High
77395,434,High
77400,443,High
77407,112,Low
77410,433,High
77446,124,Low
77452,433,High
77458,433,High
77464,111,Low
77476,132,Low
77479,414,Mid
77493,421,Mid
77506,431,High
77512,424,High
77514,431,High
77527,444,High
77534,421,Mid
77557,423,High
77560,124,Low
77584,442,High
77620,114,Low
77638,412,Mid
77642,111,Low
77656,123,Low
77669,132,Low
77687,114,Low
77699,444,High
77753,411,Mid
77761,444,High
77763,432,High
77787,124,Low
77832,113,Low
77868,431,High
77913,433,High
77922,424,High
77948,424,High
77974,112,Low
77993,124,Low
78000,443,High
78017,443,High
78033,433,High
78049,443,High
78055,114,Low
78056,133,Low
78057,424,High
78062,433,High
78067,433,High
78078,122,Low
78092,123,Low
78093,413,Mid
78110,441,High
78115,132,Low
78116,422,Mid
78125,411,Mid
78137,441,High
78140,433,High
78177,423,High
78197,421,Mid
78198,443,High
78223,134,Low
78224,122,Low
78253,441,High
78258,114,Low
78273,114,Low
78275,121,Low
78306,122,Low
78345,414,Mid
78360,444,High
78380,432,High
78389,431,High
78401,443,High
78414,422,Mid
78415,434,High
78418,433,High
78419,433,High
78422,433,High
78423,442,High
78430,422,Mid
78440,113,Low
78445,431,High
78453,411,Mid
78458,123,Low
78468,434,High
78472,443,High
78478,111,Low
78482,442,High
78509,444,High
78533,442,High
78548,423,High
78568,414,Mid
78576,421,Mid
78589,443,High
78603,413,Mid
78628,443,High
78647,113,Low
78652,441,High
78668,111,Low
78671,113,Low
78673,441,High
78681,112,Low
78704,411,Mid
78719,411,Mid
78720,121,Low
78780,442,High
78784,412,Mid
78790,414,Mid
78794,111,Low
78801,111,Low
78802,411,Mid
78804,434,High
78824,432,High
78828,411,Mid
78864,411,Mid
78868,121,Low
78886,413,Mid
78904,113,Low
78915,442,High
78918,432,High
78946,421,Mid
78963,424,High
78964,121,Low
78974,443,High
78988,444,High
78993,413,Mid
79033,442,High
79051,423,High
79064,114,Low
79079,442,High
79091,444,High
79100,111,Low
79121,433,High
79123,412,Mid
79132,122,Low
79141,411,Mid
79147,443,High
79149,132,Low
79156,121,Low
79161,424,High
79162,422,Mid
79174,434,High
79175,411,Mid
79196,444,High
79273,414,Mid
79277,443,High
79283,414,Mid
79304,123,Low
79384,443,High
79386,421,Mid
79391,411,Mid
79411,441,High
79412,443,High
79415,411,Mid
79442,421,Mid
79456,411,Mid
79468,411,Mid
79480,414,Mid
79495,121,Low
79497,113,Low
79500,443,High
79510,434,High
79512,131,Low
79518,442,High
79519,113,Low
79531,441,High
79546,424,High
79550,421,Mid
79551,442,High
79554,423,High
79591,442,High
79656,114,Low
79669,444,High
79674,124,Low
79677,114,Low
79680,421,Mid
79698,424,High
79716,432,High
79739,433,High
79746,111,Low
79769,433,High
79779,434,High
79829,434,High
79841,412,Mid
79863,443,High
79889,443,High
79891,432,High
79893,444,High
79895,434,High
79896,443,High
79904,111,Low
79910,431,High
79924,443,High
79941,432,High
79947,411,Mid
79951,432,High
79963,444,High
79971,434,High
79987,432,High
79993,443,High
79999,134,Low
80005,423,High
80006,413,Mid
80047,413,Mid
80064,434,High
80065,432,High
80068,111,Low
80073,423,High
80080,114,Low
80083,111,Low
80106,424,High
80140,114,Low
80144,444,High
80149,122,Low
80150,134,Low
80186,424,High
80202,442,High
80211,433,High
80216,112,Low
80245,443,High
80250,431,High
80252,434,High
80293,411,Mid
80323,441,High
80333,121,Low
80336,414,Mid
80353,441,High
80414,442,High
80424,414,Mid
80430,411,Mid
80438,424,High
80448,441,High
80455,112,Low
80463,411,Mid
80477,433,High
80492,422,Mid
80494,114,Low
80498,433,High
80507,421,Mid
80508,422,Mid
80512,434,High
80526,441,High
80536,442,High
80540,411,Mid
80558,433,High
80580,421,Mid
80590,433,High
80592,441,High
80597,433,High
80598,422,Mid
80606,442,High
80626,432,High
80627,432,High
80632,414,Mid
80638,434,High
80654,422,Mid
80658,433,High
80661,413,Mid
80667,432,High
80685,421,Mid
80695,413,Mid
80697,444,High
80711,444,High
80752,123,Low
80758,421,Mid
80762,412,Mid
80763,433,High
80767,444,High
80772,423,High
80785,412,Mid
80792,413,Mid
80801,413,Mid
80808,444,High
80816,423,High
80844,444,High
80850,423,High
80869,443,High
80884,434,High
80895,432,High
80917,422,Mid
80925,111,Low
80929,421,Mid
80950,111,Low
80956,432,High
80963,432,High
80975,442,High
80985,444,High
81012,122,Low
81014,441,High
81026,123,Low
81055,421,Mid
81121,411,Mid
81160,111,Low
81179,112,Low
81185,414,Mid
81202,421,Mid
81218,441,High
81219,414,Mid
81220,423,High
81237,121,Low
81259,431,High
81270,432,High
81295,444,High
81302,414,Mid
81309,113,Low
81352,432,High
81373,432,High
81375,423,High
81381,432,High
81384,421,Mid
81385,113,Low
81402,122,Low
81404,424,High
81434,443,High
81451,432,High
81455,423,High
81480,413,Mid
81487,434,High
81488,421,Mid
81493,443,High
81497,114,Low
81504,111,Low
81529,422,Mid
81540,413,Mid
81568,434,High
81590,414,Mid
81593,114,Low
81637,433,High
81648,432,High
81649,123,Low
81650,421,Mid
81652,411,Mid
81657,433,High
81676,111,Low
81687,422,Mid
81705,444,High
81719,442,High
81729,434,High
81736,411,Mid
81738,111,Low
81758,411,Mid
81784,443,High
81785,441,High
81793,441,High
81823,121,Low
81825,422,Mid
81826,442,High
81834,422,Mid
81835,411,Mid
81845,433,High
81855,431,High
81861,413,Mid
81897,124,Low
81901,442,High
81911,421,Mid
81912,443,High
81918,114,Low
81919,121,Low
81946,433,High
81956,423,High
81963,441,High
82011,433,High
82015,423,High
82019,423,High
82058,411,Mid
82073,443,High
82082,121,Low
82104,414,Mid
82112,112,Low
82181,443,High
82199,124,Low
82224,444,High
82240,441,High
82267,413,Mid
82287,441,High
82313,434,High
82317,421,Mid
82341,423,High
82362,443,High
82375,421,Mid
82398,443,High
82399,434,High
82406,441,High
82427,114,Low
82447,424,High
82452,114,Low
82454,442,High
82490,432,High
82505,111,Low
82519,423,High
82527,433,High
82572,432,High
82585,414,Mid
82590,121,Low
82617,432,High
82638,422,Mid
82639,423,High
82647,411,Mid
82648,421,Mid
82651,431,High
82652,114,Low
82665,111,Low
82671,432,High
82680,411,Mid
82687,433,High
82700,111,Low
82704,414,Mid
82706,123,Low
82707,443,High
82719,442,High
82725,413,Mid
82744,412,Mid
82752,423,High
82756,421,Mid
82765,423,High
82767,434,High
82780,444,High
82787,111,Low
82796,442,High
82802,442,High
82806,411,Mid
82816,432,High
82818,412,Mid
82823,122,Low
82829,434,High
82853,414,Mid
82856,443,High
82861,442,High
82862,444,High
82865,422,Mid
82874,432,High
82886,111,Low
82887,443,High
82909,424,High
82912,411,Mid
82931,134,Low
82953,424,High
82958,134,Low
82980,443,High
83030,421,Mid
83036,444,High
83037,442,High
83041,442,High
83050,132,Low
83061,422,Mid
83067,444,High
83068,442,High
83092,131,Low
83100,441,High
83121,111,Low
83127,131,Low
83145,412,Mid
83164,442,High
83177,433,High
83178,443,High
83195,411,Mid
83201,423,High
83210,422,Mid
83215,423,High
83222,434,High
83236,423,High
83264,411,Mid
83295,413,Mid
83304,423,High
83323,422,Mid
83325,423,High
83345,112,Low
83402,421,Mid
83427,434,High
83454,423,High
83457,423,High
83462,431,High
83481,442,High
83493,113,Low
83525,411,Mid
83533,423,High
83551,412,Mid
83574,424,High
83578,424,High
83585,442,High
83591,443,High
83593,433,High
83599,431,High
83601,423,High
83681,124,Low
83689,411,Mid
83704,421,Mid
83719,442,High
83726,444,High
83741,423,High
83742,444,High
83765,443,High
83788,424,High
83789,124,Low
83810,431,High
83816,411,Mid
83818,444,High
83845,444,High
83848,411,Mid
83870,432,High
83907,444,High
83908,414,Mid
83910,443,High
83926,412,Mid
83928,114,Low
83934,424,High
83935,444,High
83951,411,Mid
83960,422,Mid
83968,422,Mid
83981,442,High
83982,412,Mid
83984,432,High
83985,134,Low
83998,442,High
84000,414,Mid
84041,441,High
84051,424,High
84061,432,High
84070,422,Mid
84119,432,High
84128,113,Low
84131,111,Low
84132,441,High
84134,432,High
84136,443,High
84138,444,High
84143,442,High
84151,424,High
84162,443,High
84169,414,Mid
84189,434,High
84192,444,High
84193,432,High
84224,444,High
84242,111,Low
84251,432,High
84262,443,High
84283,442,High
84298,424,High
84302,434,High
84316,434,High
84326,434,High
84336,443,High
84354,411,Mid
84358,441,High
84363,111,Low
84377,444,High
84417,411,Mid
84432,413,Mid
84437,443,High
84454,423,High
84459,411,Mid
84472,421,Mid
84484,133,Low
84496,424,High
84498,413,Mid
84504,413,Mid
84535,423,High
84550,413,Mid
84553,443,High
84579,443,High
84583,442,High
84594,434,High
84609,413,Mid
84613,443,High
84625,441,High
84632,431,High
84655,431,High
84658,444,High
84687,421,Mid
84699,121,Low
84702,434,High
84708,442,High
84740,431,High
84757,424,High
84763,432,High
84766,424,High
84779,434,High
84786,114,Low
84791,431,High
84795,422,Mid
84803,424,High
84818,441,High
84840,432,High
84863,444,High
84876,412,Mid
84893,423,High
84895,414,Mid
84897,442,High
84905,432,High
84925,433,High
84926,414,Mid
84931,134,Low
84934,112,Low
84945,422,Mid
84946,444,High
84948,422,Mid
84959,433,High
84961,432,High
84999,422,Mid
85030,112,Low
85045,421,Mid
85062,431,High
85079,433,High
85119,423,High
85144,434,High
85153,413,Mid
85162,442,High
85170,424,High
85179,442,High
85199,424,High
85200,422,Mid
85247,434,High
85262,421,Mid
85270,444,High
85278,433,High
85293,411,Mid
85294,423,High
85311,424,High
85314,112,Low
85323,421,Mid
85345,433,High
85362,422,Mid
85368,443,High
85378,442,High
85391,123,Low
85411,441,High
85422,421,Mid
85436,444,High
85457,413,Mid
85477,413,Mid
85492,431,High
85508,431,High
85517,442,High
85519,424,High
85529,422,Mid
85532,441,High
85536,442,High
85539,412,Mid
85545,443,High
85568,124,Low
85593,444,High
85635,441,High
85642,114,Low
85664,113,Low
85684,442,High
85691,123,Low
85701,444,High
85755,422,Mid
85764,442,High
85767,444,High
85774,413,Mid
85824,113,Low
85883,442,High
85885,411,Mid
85898,434,High
85917,433,High
85921,433,High
85945,123,Low
85948,412,Mid
85958,423,High
85983,443,High
85984,113,Low
86008,441,High
86072,122,Low
86073,442,High
86107,121,Low
86121,442,High
86156,433,High
86161,444,High
86178,434,High
86194,443,High
86195,111,Low
86199,444,High
86203,411,Mid
86214,111,Low
86227,421,Mid
86253,411,Mid
86256,433,High
86266,444,High
86267,414,Mid
86269,443,High
86272,434,High
86294,424,High
86320,442,High
86355,412,Mid
86356,411,Mid
86380,431,High
86381,122,Low
86399,423,High
86414,111,Low
86417,441,High
86440,444,High
86448,444,High
86458,112,Low
86503,432,High
86519,443,High
86539,444,High
86551,432,High
86554,443,High
86558,423,High
86560,431,High
86572,411,Mid
86580,431,High
86583,113,Low
86624,442,High
86637,434,High
86693,441,High
86698,432,High
86710,113,Low
86739,433,High
86772,441,High
86782,443,High
86803,421,Mid
86819,444,High
86881,442,High
86899,442,High
86922,431,High
86926,424,High
86927,424,High
86933,112,Low
86959,422,Mid
86964,412,Mid
86965,443,High
86967,444,High
86984,422,Mid
87005,433,High
87006,434,High
87017,424,High
87018,444,High
87025,444,High
87036,444,High
87048,424,High
87061,424,High
87068,443,High
87080,434,High
87087,114,Low
87098,443,High
87108,442,High
87118,443,High
87175,434,High
87207,434,High
87217,443,High
87218,112,Low
87226,414,Mid
87263,413,Mid
87264,121,Low
87271,444,High
87273,412,Mid
87302,423,High
87308,443,High
87324,443,High
87330,411,Mid
87332,424,High
87344,411,Mid
87355,113,Low
87369,431,High
87372,443,High
87388,424,High
87439,442,High
87486,443,High
87516,432,High
87528,111,Low
87531,421,Mid
87545,423,High
87547,423,High
87549,432,High
87568,442,High
87573,414,Mid
87578,414,Mid
87582,443,High
87595,411,Mid
87599,432,High
87604,434,High
87605,424,High
87615,443,High
87617,442,High
87633,123,Low
87651,421,Mid
87662,111,Low
87668,433,High
87674,114,Low
87692,111,Low
87718,411,Mid
87725,432,High
87731,423,High
87762,121,Low
87765,424,High
87768,424,High
87769,421,Mid
87770,422,Mid
87771,121,Low
87772,421,Mid
87805,431,High
87814,421,Mid
87815,424,High
87821,432,High
87847,434,High
87852,121,Low
87861,112,Low
87865,134,Low
87867,432,High
87873,114,Low
87886,424,High
87926,432,High
87935,421,Mid
87954,421,Mid
87971,443,High
87980,422,Mid
87995,422,Mid
87997,421,Mid
88014,442,High
88017,431,High
88027,444,High
88029,412,Mid
88041,433,High
88064,413,Mid
88076,122,Low
88080,413,Mid
88084,432,High
88122,442,High
88124,444,High
88126,432,High
88148,421,Mid
88151,443,High
88155,414,Mid
88188,434,High
88189,442,High
88203,444,High
88244,441,High
88245,421,Mid
88266,114,Low
88267,422,Mid
88281,421,Mid
88283,424,High
88284,134,Low
88298,444,High
88301,423,High
88314,444,High
88315,443,High
88316,422,Mid
88339,433,High
88350,143,Mid
88363,111,Low
88371,441,High
88373,413,Mid
88385,431,High
88389,443,High
88390,413,Mid
88410,111,Low
88411,434,High
88412,424,High
88429,434,High
88448,432,High
88477,432,High
88481,431,High
88494,422,Mid
88528,422,Mid
88540,413,Mid
88554,413,Mid
88555,444,High
88558,411,Mid
88560,114,Low
88569,441,High
88582,434,High
88594,112,Low
88598,423,High
88603,441,High
88637,432,High
88664,111,Low
88673,442,High
88676,442,High
88678,431,High
88697,431,High
88698,423,High
88700,414,Mid
88706,113,Low
88707,411,Mid
88709,413,Mid
88710,422,Mid
88721,442,High
88729,414,Mid
88746,442,High
88754,434,High
88761,434,High
88821,433,High
88837,444,High
88846,433,High
88859,443,High
88860,442,High
88862,443,High
88863,443,High
88873,412,Mid
88875,422,Mid
88876,121,Low
88879,121,Low
88944,434,High
88957,124,Low
88987,423,High
88992,424,High
88996,441,High
89050,424,High
89061,442,High
89064,424,High
89073,114,Low
89094,422,Mid
89112,434,High
89126,421,Mid
89140,444,High
89141,414,Mid
89173,412,Mid
89175,444,High
89184,431,High
89210,424,High
89213,433,High
89215,113,Low
89249,421,Mid
89294,432,High
89301,433,High
89305,431,High
89350,442,High
89393,434,High
89399,432,High
89451,443,High
89455,441,High
89459,112,Low
89461,433,High
89478,114,Low
89485,424,High
89487,424,High
89512,111,Low
89517,443,High
89525,414,Mid
89530,424,High
89542,422,Mid
89545,433,High
89585,111,Low
89594,121,Low
89596,431,High
89599,432,High
89603,413,Mid
89619,432,High
89625,432,High
89631,432,High
89637,424,High
89638,433,High
89659,114,Low
89660,144,Mid
89673,434,High
89698,431,High
89719,132,Low
89728,423,High
89756,442,High
89770,442,High
89771,414,Mid
89830,132,Low
89833,423,High
89847,434,High
89853,414,Mid
89889,431,High
89920,122,Low
89944,412,Mid
89957,111,Low
89967,443,High
89974,124,Low
89980,442,High
89982,434,High
89984,442,High
89985,421,Mid
89993,112,Low
90028,431,High
90045,441,High
90068,113,Low
90077,112,Low
90083,113,Low
90098,411,Mid
90105,443,High
90147,124,Low
90153,131,Low
90176,443,High
90218,412,Mid
90269,422,Mid
90276,442,High
90304,433,High
90311,441,High
90330,423,High
90334,413,Mid
90349,113,Low
90352,112,Low
90357,432,High
90388,422,Mid
90400,111,Low
90408,443,High
90409,421,Mid
90435,413,Mid
90448,412,Mid
90482,423,High
90492,422,Mid
90502,444,High
90505,444,High
90512,412,Mid
90524,432,High
90533,411,Mid
90550,443,High
90561,114,Low
90563,411,Mid
