Sender_Account_Num,rfm_score,importance_flag
70729,211,Low
70759,411,Mid
70772,412,Mid
70814,442,High
70819,442,High
70821,421,High
70827,422,High
70830,443,High
70835,422,High
70850,423,High
70866,411,Mid
70873,411,Mid
70875,444,High
70887,414,High
70923,324,Mid
70939,443,High
70965,442,High
70969,424,High
70975,441,High
70982,431,High
70985,444,High
70993,434,High
71000,421,High
71001,412,Mid
71006,444,High
71007,431,High
71008,442,High
71011,412,Mid
71015,432,High
71037,433,High
71049,443,High
71056,413,High
71104,411,Mid
71107,411,Mid
71132,312,Mid
71150,424,High
71156,442,High
71159,411,Mid
71190,443,High
71199,431,High
71201,434,High
71202,432,High
71204,433,High
71234,432,High
71252,424,High
71257,424,High
71282,422,High
71288,422,High
71296,433,High
71317,443,High
71327,422,High
71412,434,High
71416,411,Mid
71431,414,High
71467,433,High
71469,431,High
71493,442,High
71496,431,High
71499,443,High
71520,411,Mid
71531,433,High
71540,411,Mid
71541,411,Mid
71546,411,Mid
71556,444,High
71564,424,High
71571,423,High
71607,432,High
71625,434,High
71627,432,High
71631,423,High
71633,442,High
71642,421,High
71647,434,High
71651,211,Low
71670,331,Mid
71683,421,High
71684,424,High
71690,413,High
71696,434,High
71699,443,High
71710,414,High
71712,411,Mid
71729,421,High
71740,444,High
71751,422,High
71752,432,High
71760,443,High
71763,413,High
71788,413,High
71804,421,High
71805,422,High
71809,443,High
71812,443,High
71814,413,High
71817,443,High
71821,411,Mid
71827,432,High
71837,433,High
71841,442,High
71859,443,High
71899,442,High
71909,421,High
71920,322,Mid
71928,434,High
71939,433,High
71988,433,High
71991,433,High
72034,424,High
72043,432,High
72055,411,Mid
72066,443,High
72075,441,High
72112,423,High
72121,434,High
72132,441,High
72137,412,Mid
72151,414,High
72164,432,High
72166,423,High
72167,422,High
72174,423,High
72182,444,High
72198,443,High
72206,433,High
72226,442,High
72248,412,Mid
72253,313,Mid
72256,432,High
72272,422,High
72283,444,High
72295,422,High
72301,321,Mid
72302,414,High
72306,413,High
72323,433,High
72327,433,High
72347,442,High
72352,423,High
72370,422,High
72374,414,High
72378,411,Mid
72438,411,Mid
72470,324,Mid
72473,412,Mid
72491,412,Mid
72532,413,High
72541,424,High
72568,421,High
72576,413,High
72581,441,High
72587,421,High
72614,444,High
72646,443,High
72647,442,High
72654,431,High
72657,432,High
72662,431,High
72682,422,High
72700,412,Mid
72704,311,Mid
72708,411,Mid
72720,424,High
72723,412,Mid
72725,412,Mid
72745,433,High
72754,421,High
72758,444,High
72765,433,High
72766,443,High
72775,411,Mid
72789,423,High
72818,413,High
72831,211,Low
72881,411,Mid
72888,432,High
72900,411,Mid
72909,413,High
72919,223,Low
72920,433,High
72931,424,High
72945,443,High
72946,413,High
72951,414,High
72954,412,Mid
72960,444,High
72966,424,High
72984,432,High
72995,444,High
73011,422,High
73017,433,High
73027,413,High
73029,411,Mid
73031,411,Mid
73068,441,High
73077,434,High
73092,412,Mid
73141,442,High
73142,411,Mid
73146,411,Mid
73155,423,High
73171,422,High
73196,443,High
73205,442,High
73219,442,High
73234,321,Mid
73281,211,Low
73285,413,High
73292,443,High
73293,433,High
73344,432,High
73353,443,High
73362,324,Mid
73393,414,High
73395,443,High
73405,433,High
73409,411,Mid
73416,411,Mid
73435,414,High
73456,422,High
73468,414,High
73474,434,High
73478,433,High
73487,424,High
73513,411,Mid
73521,441,High
73526,443,High
73545,421,High
73562,432,High
73571,421,High
73575,444,High
73591,441,High
73599,422,High
73608,432,High
73612,444,High
73615,424,High
73639,423,High
73668,413,High
73672,424,High
73684,411,Mid
73708,444,High
73735,423,High
73744,433,High
73788,412,Mid
73821,433,High
73837,434,High
73842,444,High
73846,444,High
73848,421,High
73858,311,Mid
73878,322,Mid
73880,422,High
73891,442,High
73893,441,High
73895,413,High
73907,424,High
73908,414,High
73922,431,High
73944,411,Mid
73947,442,High
73951,433,High
73953,421,High
73960,421,High
73994,443,High
74027,432,High
74045,423,High
74051,212,Low
74054,441,High
74075,313,Mid
74077,423,High
74081,422,High
74092,412,Mid
74119,443,High
74123,411,Mid
74127,421,High
74130,444,High
74134,314,Mid
74151,442,High
74155,413,High
74169,443,High
74173,421,High
74180,421,High
74182,433,High
74218,423,High
74240,424,High
74265,434,High
74275,411,Mid
74280,424,High
74285,421,High
74308,413,High
74312,434,High
74313,411,Mid
74337,311,Mid
74339,413,High
74341,442,High
74346,432,High
74349,431,High
74361,444,High
74378,321,Mid
74388,412,Mid
74393,411,Mid
74400,413,High
74408,424,High
74438,444,High
74446,421,High
74448,443,High
74456,443,High
74469,423,High
74483,431,High
74519,413,High
74520,324,Mid
74531,423,High
74534,443,High
74536,444,High
74550,444,High
74564,411,Mid
74577,424,High
74600,414,High
74604,443,High
74619,434,High
74621,411,Mid
74627,434,High
74632,434,High
74646,433,High
74676,443,High
74677,411,Mid
74694,433,High
74697,442,High
74700,443,High
74718,442,High
74725,411,Mid
74739,432,High
74767,413,High
74797,412,Mid
74804,423,High
74831,422,High
74841,443,High
74847,423,High
74851,424,High
74863,442,High
74869,432,High
74876,442,High
74881,314,Mid
74882,411,Mid
74909,431,High
74922,433,High
74973,424,High
75016,423,High
75031,421,High
75041,322,Mid
75043,431,High
75049,411,Mid
75079,414,High
75093,443,High
75108,411,Mid
75114,443,High
75147,421,High
75163,413,High
75170,434,High
75181,442,High
75182,433,High
75201,212,Low
75207,423,High
75213,414,High
75219,421,High
75220,443,High
75231,444,High
75239,422,High
75250,444,High
75254,444,High
75264,421,High
75286,423,High
75305,442,High
75319,444,High
75338,444,High
75345,323,Mid
75362,413,High
75369,421,High
75374,444,High
75376,421,High
75379,443,High
75381,414,High
75396,444,High
75414,441,High
75418,411,Mid
75429,414,High
75435,422,High
75448,434,High
75477,224,Low
75501,442,High
75508,412,Mid
75537,434,High
75539,422,High
75547,433,High
75552,444,High
75566,421,High
75588,442,High
75600,432,High
75603,444,High
75608,432,High
75611,311,Mid
75621,411,Mid
75633,443,High
75661,441,High
75662,423,High
75665,424,High
75669,424,High
75682,412,Mid
75708,424,High
75715,443,High
75748,443,High
75761,443,High
75771,423,High
75772,411,Mid
75816,411,Mid
75823,444,High
75829,414,High
75833,413,High
75836,424,High
75841,421,High
75846,424,High
75857,433,High
75862,443,High
75868,444,High
75881,421,High
75893,443,High
75897,432,High
75904,434,High
75908,412,Mid
75924,433,High
75941,431,High
75944,424,High
75978,411,Mid
76002,431,High
76022,444,High
76037,411,Mid
76040,412,Mid
76062,424,High
76065,414,High
76086,423,High
76093,442,High
76098,412,Mid
76101,422,High
76105,421,High
76107,431,High
76112,414,High
76131,422,High
76149,413,High
76152,424,High
76235,423,High
76240,431,High
76258,421,High
76280,441,High
76287,432,High
76295,442,High
76313,411,Mid
76328,434,High
76369,444,High
76370,441,High
76393,414,High
76394,422,High
76402,412,Mid
76410,421,High
76426,411,Mid
76456,421,High
76468,413,High
76492,433,High
76498,412,Mid
76511,431,High
76527,442,High
76546,444,High
76564,431,High
76569,434,High
76581,443,High
76584,432,High
76588,432,High
76590,411,Mid
76604,443,High
76607,424,High
76635,441,High
76648,312,Mid
76654,443,High
76659,421,High
76665,444,High
76687,444,High
76697,431,High
76710,443,High
76734,424,High
76746,412,Mid
76757,433,High
76758,431,High
76760,434,High
76786,441,High
76804,422,High
76808,422,High
76811,432,High
76812,434,High
76824,433,High
76839,413,High
76856,434,High
76872,441,High
76898,414,High
76906,434,High
76922,411,Mid
76924,442,High
76930,434,High
76933,432,High
76941,442,High
76946,443,High
76947,442,High
76950,441,High
76974,442,High
76993,314,Mid
77003,423,High
77038,432,High
77063,323,Mid
77064,313,Mid
77071,421,High
77084,411,Mid
77120,444,High
77126,422,High
77136,442,High
77159,414,High
77167,443,High
77171,431,High
77173,442,High
77183,443,High
77195,433,High
77214,443,High
77217,434,High
77222,431,High
77230,421,High
77237,422,High
77243,434,High
77253,442,High
77273,423,High
77301,423,High
77357,413,High
77363,433,High
77369,433,High
77380,443,High
77395,434,High
77400,443,High
77407,412,Mid
77410,433,High
77446,424,High
77452,433,High
77458,433,High
77464,311,Mid
77476,432,High
77479,414,High
77493,421,High
77506,431,High
77512,424,High
77514,431,High
77527,444,High
77534,421,High
77557,423,High
77560,424,High
77584,442,High
77620,314,Mid
77638,412,Mid
77642,411,Mid
77656,423,High
77669,432,High
77687,214,Low
77699,444,High
77753,411,Mid
77761,444,High
77763,432,High
77787,424,High
77832,213,Low
77868,431,High
77913,433,High
77922,424,High
77948,424,High
77974,412,Mid
77993,424,High
78000,443,High
78017,443,High
78033,433,High
78049,443,High
78055,214,Low
78056,433,High
78057,424,High
78062,433,High
78067,433,High
78078,422,High
78092,423,High
78093,413,High
78110,441,High
78115,332,Mid
78116,422,High
78125,411,Mid
78137,441,High
78140,433,High
78177,423,High
78197,421,High
78198,443,High
78223,434,High
78224,322,Mid
78253,441,High
78258,314,Mid
78273,214,Low
78275,421,High
78306,422,High
78345,414,High
78360,444,High
78380,432,High
78389,431,High
78401,443,High
78414,422,High
78415,434,High
78418,433,High
78419,433,High
78422,433,High
78423,442,High
78430,422,High
78440,413,High
78445,431,High
78453,411,Mid
78458,423,High
78468,434,High
78472,443,High
78478,211,Low
78482,442,High
78509,444,High
78533,442,High
78548,423,High
78568,414,High
78576,421,High
78589,443,High
78603,413,High
78628,443,High
78647,413,High
78652,441,High
78668,311,Mid
78671,313,Mid
78673,441,High
78681,312,Mid
78704,411,Mid
78719,411,Mid
78720,421,High
78780,442,High
78784,412,Mid
78790,414,High
78794,211,Low
78801,411,Mid
78802,411,Mid
78804,434,High
78824,432,High
78828,411,Mid
78864,411,Mid
78868,321,Mid
78886,413,High
78904,413,High
78915,442,High
78918,432,High
78946,421,High
78963,424,High
78964,421,High
78974,443,High
78988,444,High
78993,413,High
79033,442,High
79051,423,High
79064,414,High
79079,442,High
79091,444,High
79100,411,Mid
79121,433,High
79123,412,Mid
79132,322,Mid
79141,411,Mid
79147,443,High
79149,332,Mid
79156,421,High
79161,424,High
79162,422,High
79174,434,High
79175,411,Mid
79196,444,High
79273,414,High
79277,443,High
79283,414,High
79304,423,High
79384,443,High
79386,421,High
79391,411,Mid
79411,441,High
79412,443,High
79415,411,Mid
79442,421,High
79456,411,Mid
79468,411,Mid
79480,414,High
79495,321,Mid
79497,313,Mid
79500,443,High
79510,434,High
79512,431,High
79518,442,High
79519,213,Low
79531,441,High
79546,424,High
79550,421,High
79551,442,High
79554,423,High
79591,442,High
79656,414,High
79669,444,High
79674,324,Mid
79677,414,High
79680,421,High
79698,424,High
79716,432,High
79739,433,High
79746,211,Low
79769,433,High
79779,434,High
79829,434,High
79841,412,Mid
79863,443,High
79889,443,High
79891,432,High
79893,444,High
79895,434,High
79896,443,High
79904,211,Low
79910,431,High
79924,443,High
79941,432,High
79947,411,Mid
79951,432,High
79963,444,High
79971,434,High
79987,432,High
79993,443,High
79999,434,High
80005,423,High
80006,413,High
80047,413,High
80064,434,High
80065,432,High
80068,411,Mid
80073,423,High
80080,414,High
80083,411,Mid
80106,424,High
80140,414,High
80144,444,High
80149,422,High
80150,434,High
80186,424,High
80202,442,High
80211,433,High
80216,212,Low
80245,443,High
80250,431,High
80252,434,High
80293,411,Mid
80323,441,High
80333,421,High
80336,414,High
80353,441,High
80414,442,High
80424,414,High
80430,411,Mid
80438,424,High
80448,441,High
80455,212,Low
80463,411,Mid
80477,433,High
80492,422,High
80494,414,High
80498,433,High
80507,421,High
80508,422,High
80512,434,High
80526,441,High
80536,442,High
80540,411,Mid
80558,433,High
80580,421,High
80590,433,High
80592,441,High
80597,433,High
80598,422,High
80606,442,High
80626,432,High
80627,432,High
80632,414,High
80638,434,High
80654,422,High
80658,433,High
80661,413,High
80667,432,High
80685,421,High
80695,413,High
80697,444,High
80711,444,High
80752,423,High
80758,421,High
80762,412,Mid
80763,433,High
80767,444,High
80772,423,High
80785,412,Mid
80792,413,High
80801,413,High
80808,444,High
80816,423,High
80844,444,High
80850,423,High
80869,443,High
80884,434,High
80895,432,High
80917,422,High
80925,411,Mid
80929,421,High
80950,411,Mid
80956,432,High
80963,432,High
80975,442,High
80985,444,High
81012,422,High
81014,441,High
81026,323,Mid
81055,421,High
81121,411,Mid
81160,411,Mid
81179,412,Mid
81185,414,High
81202,421,High
81218,441,High
81219,414,High
81220,423,High
81237,421,High
81259,431,High
81270,432,High
81295,444,High
81302,414,High
81309,413,High
81352,432,High
81373,432,High
81375,423,High
81381,432,High
81384,421,High
81385,413,High
81402,422,High
81404,424,High
81434,443,High
81451,432,High
81455,423,High
81480,413,High
81487,434,High
81488,421,High
81493,443,High
81497,314,Mid
81504,411,Mid
81529,422,High
81540,413,High
81568,434,High
81590,414,High
81593,214,Low
81637,433,High
81648,432,High
81649,323,Mid
81650,421,High
81652,411,Mid
81657,433,High
81676,211,Low
81687,422,High
81705,444,High
81719,442,High
81729,434,High
81736,411,Mid
81738,411,Mid
81758,411,Mid
81784,443,High
81785,441,High
81793,441,High
81823,421,High
81825,422,High
81826,442,High
81834,422,High
81835,411,Mid
81845,433,High
81855,431,High
81861,413,High
81897,424,High
81901,442,High
81911,421,High
81912,443,High
81918,414,High
81919,221,Low
81946,433,High
81956,423,High
81963,441,High
82011,433,High
82015,423,High
82019,423,High
82058,411,Mid
82073,443,High
82082,421,High
82104,414,High
82112,412,Mid
82181,443,High
82199,324,Mid
82224,444,High
82240,441,High
82267,413,High
82287,441,High
82313,434,High
82317,421,High
82341,423,High
82362,443,High
82375,421,High
82398,443,High
82399,434,High
82406,441,High
82427,214,Low
82447,424,High
82452,314,Mid
82454,442,High
82490,432,High
82505,211,Low
82519,423,High
82527,433,High
82572,432,High
82585,414,High
82590,421,High
82617,432,High
82638,422,High
82639,423,High
82647,411,Mid
82648,421,High
82651,431,High
82652,414,High
82665,411,Mid
82671,432,High
82680,411,Mid
82687,433,High
82700,411,Mid
82704,414,High
82706,423,High
82707,443,High
82719,442,High
82725,413,High
82744,412,Mid
82752,423,High
82756,421,High
82765,423,High
82767,434,High
82780,444,High
82787,311,Mid
82796,442,High
82802,442,High
82806,411,Mid
82816,432,High
82818,412,Mid
82823,422,High
82829,434,High
82853,414,High
82856,443,High
82861,442,High
82862,444,High
82865,422,High
82874,432,High
82886,411,Mid
82887,443,High
82909,424,High
82912,411,Mid
82931,434,High
82953,424,High
82958,434,High
82980,443,High
83030,421,High
83036,444,High
83037,442,High
83041,442,High
83050,432,High
83061,422,High
83067,444,High
83068,442,High
83092,431,High
83100,441,High
83121,311,Mid
83127,431,High
83145,412,Mid
83164,442,High
83177,433,High
83178,443,High
83195,411,Mid
83201,423,High
83210,422,High
83215,423,High
83222,434,High
83236,423,High
83264,411,Mid
83295,413,High
83304,423,High
83323,422,High
83325,423,High
83345,412,Mid
83402,421,High
83427,434,High
83454,423,High
83457,423,High
83462,431,High
83481,442,High
83493,313,Mid
83525,411,Mid
83533,423,High
83551,412,Mid
83574,424,High
83578,424,High
83585,442,High
83591,443,High
83593,433,High
83599,431,High
83601,423,High
83681,424,High
83689,411,Mid
83704,421,High
83719,442,High
83726,444,High
83741,423,High
83742,444,High
83765,443,High
83788,424,High
83789,324,Mid
83810,431,High
83816,411,Mid
83818,444,High
83845,444,High
83848,411,Mid
83870,432,High
83907,444,High
83908,414,High
83910,443,High
83926,412,Mid
83928,414,High
83934,424,High
83935,444,High
83951,411,Mid
83960,422,High
83968,422,High
83981,442,High
83982,412,Mid
83984,432,High
83985,334,Mid
83998,442,High
84000,414,High
84041,441,High
84051,424,High
84061,432,High
84070,422,High
84119,432,High
84128,413,High
84131,211,Low
84132,441,High
84134,432,High
84136,443,High
84138,444,High
84143,442,High
84151,424,High
84162,443,High
84169,414,High
84189,434,High
84192,444,High
84193,432,High
84224,444,High
84242,211,Low
84251,432,High
84262,443,High
84283,442,High
84298,424,High
84302,434,High
84316,434,High
84326,434,High
84336,443,High
84354,411,Mid
84358,441,High
84363,411,Mid
84377,444,High
84417,411,Mid
84432,413,High
84437,443,High
84454,423,High
84459,411,Mid
84472,421,High
84484,433,High
84496,424,High
84498,413,High
84504,413,High
84535,423,High
84550,413,High
84553,443,High
84579,443,High
84583,442,High
84594,434,High
84609,413,High
84613,443,High
84625,441,High
84632,431,High
84655,431,High
84658,444,High
84687,421,High
84699,421,High
84702,434,High
84708,442,High
84740,431,High
84757,424,High
84763,432,High
84766,424,High
84779,434,High
84786,414,High
84791,431,High
84795,422,High
84803,424,High
84818,441,High
84840,432,High
84863,444,High
84876,412,Mid
84893,423,High
84895,414,High
84897,442,High
84905,432,High
84925,433,High
84926,414,High
84931,434,High
84934,212,Low
84945,422,High
84946,444,High
84948,422,High
84959,433,High
84961,432,High
84999,422,High
85030,412,Mid
85045,421,High
85062,431,High
85079,433,High
85119,423,High
85144,434,High
85153,413,High
85162,442,High
85170,424,High
85179,442,High
85199,424,High
85200,422,High
85247,434,High
85262,421,High
85270,444,High
85278,433,High
85293,411,Mid
85294,423,High
85311,424,High
85314,412,Mid
85323,421,High
85345,433,High
85362,422,High
85368,443,High
85378,442,High
85391,423,High
85411,441,High
85422,421,High
85436,444,High
85457,413,High
85477,413,High
85492,431,High
85508,431,High
85517,442,High
85519,424,High
85529,422,High
85532,441,High
85536,442,High
85539,412,Mid
85545,443,High
85568,424,High
85593,444,High
85635,441,High
85642,414,High
85664,313,Mid
85684,442,High
85691,423,High
85701,444,High
85755,422,High
85764,442,High
85767,444,High
85774,413,High
85824,313,Mid
85883,442,High
85885,411,Mid
85898,434,High
85917,433,High
85921,433,High
85945,423,High
85948,412,Mid
85958,423,High
85983,443,High
85984,313,Mid
86008,441,High
86072,422,High
86073,442,High
86107,421,High
86121,442,High
86156,433,High
86161,444,High
86178,434,High
86194,443,High
86195,211,Low
86199,444,High
86203,411,Mid
86214,411,Mid
86227,421,High
86253,411,Mid
86256,433,High
86266,444,High
86267,414,High
86269,443,High
86272,434,High
86294,424,High
86320,442,High
86355,412,Mid
86356,411,Mid
86380,431,High
86381,422,High
86399,423,High
86414,411,Mid
86417,441,High
86440,444,High
86448,444,High
86458,312,Mid
86503,432,High
86519,443,High
86539,444,High
86551,432,High
86554,443,High
86558,423,High
86560,431,High
86572,411,Mid
86580,431,High
86583,313,Mid
86624,442,High
86637,434,High
86693,441,High
86698,432,High
86710,413,High
86739,433,High
86772,441,High
86782,443,High
86803,421,High
86819,444,High
86881,442,High
86899,442,High
86922,431,High
86926,424,High
86927,424,High
86933,312,Mid
86959,422,High
86964,412,Mid
86965,443,High
86967,444,High
86984,422,High
87005,433,High
87006,434,High
87017,424,High
87018,444,High
87025,444,High
87036,444,High
87048,424,High
87061,424,High
87068,443,High
87080,434,High
87087,414,High
87098,443,High
87108,442,High
87118,443,High
87175,434,High
87207,434,High
87217,443,High
87218,412,Mid
87226,414,High
87263,413,High
87264,421,High
87271,444,High
87273,412,Mid
87302,423,High
87308,443,High
87324,443,High
87330,411,Mid
87332,424,High
87344,411,Mid
87355,313,Mid
87369,431,High
87372,443,High
87388,424,High
87439,442,High
87486,443,High
87516,432,High
87528,411,Mid
87531,421,High
87545,423,High
87547,423,High
87549,432,High
87568,442,High
87573,414,High
87578,414,High
87582,443,High
87595,411,Mid
87599,432,High
87604,434,High
87605,424,High
87615,443,High
87617,442,High
87633,423,High
87651,421,High
87662,311,Mid
87668,433,High
87674,414,High
87692,311,Mid
87718,411,Mid
87725,432,High
87731,423,High
87762,221,Low
87765,424,High
87768,424,High
87769,421,High
87770,422,High
87771,421,High
87772,421,High
87805,431,High
87814,421,High
87815,424,High
87821,432,High
87847,434,High
87852,321,Mid
87861,212,Low
87865,434,High
87867,432,High
87873,214,Low
87886,424,High
87926,432,High
87935,421,High
87954,421,High
87971,443,High
87980,422,High
87995,422,High
87997,421,High
88014,442,High
88017,431,High
88027,444,High
88029,412,Mid
88041,433,High
88064,413,High
88076,422,High
88080,413,High
88084,432,High
88122,442,High
88124,444,High
88126,432,High
88148,421,High
88151,443,High
88155,414,High
88188,434,High
88189,442,High
88203,444,High
88244,441,High
88245,421,High
88266,414,High
88267,422,High
88281,421,High
88283,424,High
88284,434,High
88298,444,High
88301,423,High
88314,444,High
88315,443,High
88316,422,High
88339,433,High
88350,443,High
88363,411,Mid
88371,441,High
88373,413,High
88385,431,High
88389,443,High
88390,413,High
88410,311,Mid
88411,434,High
88412,424,High
88429,434,High
88448,432,High
88477,432,High
88481,431,High
88494,422,High
88528,422,High
88540,413,High
88554,413,High
88555,444,High
88558,411,Mid
88560,414,High
88569,441,High
88582,434,High
88594,312,Mid
88598,423,High
88603,441,High
88637,432,High
88664,411,Mid
88673,442,High
88676,442,High
88678,431,High
88697,431,High
88698,423,High
88700,414,High
88706,413,High
88707,411,Mid
88709,413,High
88710,422,High
88721,442,High
88729,414,High
88746,442,High
88754,434,High
88761,434,High
88821,433,High
88837,444,High
88846,433,High
88859,443,High
88860,442,High
88862,443,High
88863,443,High
88873,412,Mid
88875,422,High
88876,421,High
88879,421,High
88944,434,High
88957,424,High
88987,423,High
88992,424,High
88996,441,High
89050,424,High
89061,442,High
89064,424,High
89073,414,High
89094,422,High
89112,434,High
89126,421,High
89140,444,High
89141,414,High
89173,412,Mid
89175,444,High
89184,431,High
89210,424,High
89213,433,High
89215,413,High
89249,421,High
89294,432,High
89301,433,High
89305,431,High
89350,442,High
89393,434,High
89399,432,High
89451,443,High
89455,441,High
89459,412,Mid
89461,433,High
89478,414,High
89485,424,High
89487,424,High
89512,311,Mid
89517,443,High
89525,414,High
89530,424,High
89542,422,High
89545,433,High
89585,311,Mid
89594,421,High
89596,431,High
89599,432,High
89603,413,High
89619,432,High
89625,432,High
89631,432,High
89637,424,High
89638,433,High
89659,414,High
89660,444,High
89673,434,High
89698,431,High
89719,432,High
89728,423,High
89756,442,High
89770,442,High
89771,414,High
89830,432,High
89833,423,High
89847,434,High
89853,414,High
89889,431,High
89920,422,High
89944,412,Mid
89957,411,Mid
89967,443,High
89974,424,High
89980,442,High
89982,434,High
89984,442,High
89985,421,High
89993,212,Low
90028,431,High
90045,441,High
90068,413,High
90077,412,Mid
90083,213,Low
90098,411,Mid
90105,443,High
90147,424,High
90153,431,High
90176,443,High
90218,412,Mid
90269,422,High
90276,442,High
90304,433,High
90311,441,High
90330,423,High
90334,413,High
90349,413,High
90352,412,Mid
90357,432,High
90388,422,High
90400,411,Mid
90408,443,High
90409,421,High
90435,413,High
90448,412,Mid
90482,423,High
90492,422,High
90502,444,High
90505,444,High
90512,412,Mid
90524,432,High
90533,411,Mid
90550,443,High
90561,414,High
90563,411,Mid
90574,433,High
90576,431,High
90601,424,High
90613,442,High
90620,442,High
90638,311,Mid
90650,422,High
90681,444,High
90684,422,High
90689,414,High
90711,423,High
90714,323,Mid
90715,443,High
90728,422,High
90745,442,High
90749,422,High
90751,434,High
90752,433,High
90756,411,Mid
90764,442,High
90768,312,Mid
90781,424,High
90783,424,High
90784,441,High
90817,441,High
90822,421,High
90829,421,High
90830,424,High
90831,412,Mid
90838,422,High
90840,432,High
90847,423,High
90861,441,High
90869,442,High
90877,431,High
90898,433,High
90903,431,High
90910,411,Mid
90916,431,High
90923,434,High
90931,423,High
90958,444,High
90963,421,High
91010,443,High
91014,411,Mid
91035,442,High
91054,411,Mid
91055,444,High
91069,424,High
91091,444,High
91096,443,High
91107,421,High
91110,412,Mid
91124,421,High
91134,444,High
91145,444,High
91147,431,High
91151,411,Mid
91169,411,Mid
91172,414,High
91174,424,High
91186,424,High
91189,411,Mid
91202,443,High
91212,433,High
91230,444,High
91238,422,High
91245,421,High
91252,312,Mid
91253,421,High
91258,424,High
91261,422,High
91264,433,High
91268,433,High
91276,414,High
91294,424,High
91305,414,High
91324,414,High
91338,213,Low
91359,432,High
91360,442,High
91387,432,High
91393,433,High
91403,412,Mid
91407,412,Mid
91409,413,High
91421,411,Mid
91427,434,High
91431,423,High
91436,422,High
91447,411,Mid
91456,413,High
91468,434,High
91508,421,High
91520,444,High
91522,441,High
91532,421,High
91561,222,Low
91593,441,High
91601,422,High
91609,432,High
91615,411,Mid
91618,421,High
91625,444,High
91626,431,High
91627,433,High
91641,422,High
91655,414,High
91660,434,High
91665,442,High
91672,424,High
91684,442,High
91686,433,High
91695,434,High
91719,444,High
91733,333,Mid
91741,441,High
91748,444,High
91749,434,High
91760,443,High
91761,442,High
91788,314,Mid
91789,432,High
91792,434,High
91795,421,High
91819,414,High
91835,314,Mid
91844,424,High
91858,411,Mid
91890,422,High
91906,443,High
91908,433,High
91916,411,Mid
91919,422,High
91964,214,Low
91987,424,High
91996,422,High
92018,411,Mid
92030,434,High
92045,411,Mid
92061,443,High
92067,423,High
92091,444,High
92097,432,High
92113,434,High
92154,423,High
92165,432,High
92172,422,High
92174,443,High
92175,433,High
92185,431,High
92205,434,High
92209,411,Mid
92210,424,High
92226,414,High
92229,423,High
92237,443,High
92253,422,High
92265,434,High
92278,433,High
92283,443,High
92284,422,High
92296,441,High
92325,413,High
92336,414,High
92346,432,High
92351,441,High
92356,211,Low
92386,213,Low
92396,442,High
92399,422,High
92413,423,High
92415,443,High
92416,433,High
92428,433,High
92430,433,High
92463,443,High
92468,422,High
92469,434,High
92485,421,High
92488,434,High
92498,443,High
92499,423,High
92506,444,High
92524,432,High
92527,421,High
92540,442,High
92551,431,High
92552,422,High
92566,434,High
92591,414,High
92601,442,High
92603,411,Mid
92610,313,Mid
92614,444,High
92626,422,High
92631,413,High
92633,421,High
92635,442,High
92639,424,High
92649,434,High
92667,413,High
92675,432,High
92692,443,High
92693,421,High
92696,414,High
92705,212,Low
92710,443,High
92715,433,High
92721,421,High
92768,444,High
92774,414,High
92775,442,High
92777,311,Mid
92778,424,High
92785,442,High
92793,413,High
92813,441,High
92830,433,High
92848,422,High
92852,443,High
92882,433,High
92892,441,High
92918,414,High
92920,444,High
92925,424,High
92936,443,High
92943,444,High
92945,434,High
92959,441,High
92970,431,High
92973,443,High
92977,411,Mid
92998,434,High
93012,432,High
93024,413,High
93025,432,High
93051,423,High
93083,444,High
93095,411,Mid
93144,412,Mid
93167,421,High
93176,413,High
93177,421,High
93178,444,High
93187,432,High
93215,421,High
93228,434,High
93241,444,High
93283,423,High
93303,431,High
93313,433,High
93333,434,High
93372,443,High
93375,411,Mid
93399,441,High
93401,411,Mid
93407,332,Mid
93420,413,High
93426,423,High
93458,442,High
93492,413,High
93514,211,Low
93522,434,High
93528,443,High
93530,443,High
93588,441,High
93608,433,High
93614,442,High
93624,434,High
93653,423,High
93656,423,High
93658,422,High
93665,424,High
93678,441,High
93680,444,High
93683,424,High
93692,424,High
93694,434,High
93765,431,High
93771,411,Mid
93782,424,High
93787,442,High
93790,432,High
93827,433,High
93841,432,High
93850,432,High
93862,422,High
93866,432,High
93867,432,High
93870,433,High
93871,442,High
93884,421,High
93893,411,Mid
93932,411,Mid
93952,443,High
93971,433,High
93990,444,High
93992,321,Mid
94002,423,High
94012,444,High
94025,442,High
94032,414,High
94054,334,Mid
94072,412,Mid
94079,421,High
94088,412,Mid
94090,442,High
94130,412,Mid
94142,443,High
94152,411,Mid
94153,414,High
94157,423,High
94164,433,High
94171,411,Mid
94172,413,High
94177,413,High
94178,433,High
94182,423,High
94186,444,High
94200,432,High
94209,424,High
94210,414,High
94213,424,High
94220,444,High
94272,323,Mid
94318,441,High
94324,414,High
94332,412,Mid
94333,424,High
94343,434,High
94357,443,High
94358,332,Mid
94368,424,High
94374,434,High
94385,411,Mid
94388,431,High
94394,443,High
94420,413,High
94432,441,High
94438,434,High
94441,434,High
94463,412,Mid
94487,413,High
94497,412,Mid
94532,432,High
94535,432,High
94547,433,High
94555,423,High
94569,411,Mid
94580,411,Mid
94598,423,High
94609,434,High
94652,431,High
94659,423,High
94666,444,High
94708,432,High
94732,434,High
94744,443,High
